gender,SeniorCitizen,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,AvgCharges
-1.0095586736769342,-0.43991649313097614,1.4915401492832983,1,1.17071870896616,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,1.611554480242174,2.478128710529918,-0.6010234796064696,True,False,False,True,112.78785714285713
-1.0095586736769342,-0.43991649313097614,0.7992939660427822,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4660935640654862,-0.5558083996047153,-0.6010234796064696,False,True,True,False,19.300943396226415
0.990531829475428,-0.43991649313097614,1.5729808767233588,1,1.17071870896616,1.5774538264373548,-0.725562723486431,1.3812774278843567,-0.639438641587503,1.393859073220412,2.251693748830891,-0.6010234796064696,True,False,False,True,102.53125
-1.0095586736769342,-0.43991649313097614,-0.9109613101984924,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,1.3812774278843567,1.5638717070919412,-0.31779183695069496,-0.774164281952812,1.6638285090871447,False,False,False,False,48.03181818181818
-1.0095586736769342,-0.43991649313097614,-0.46303730927815856,1,-0.8541761503778148,-0.633932976826636,1.3782405953752133,1.3812774278843567,-0.639438641587503,0.8404806721650927,-0.18498748699192968,-0.6010234796064696,True,False,False,False,84.67727272727274
0.990531829475428,2.273158691738958,-1.2774445836787656,0,-0.8541761503778148,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,-0.8346107040023594,-0.9899154337997889,1.6638285090871447,False,False,False,False,19.825
0.990531829475428,-0.43991649313097614,-0.8295205827584317,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4943441130683104,-0.9181308271079157,-0.6010234796064696,False,True,True,False,15.557692307692308
0.990531829475428,-0.43991649313097614,-1.2774445836787656,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4827115340671475,-0.9985242888458623,1.6638285090871447,False,True,False,False,10.075
-1.0095586736769342,-0.43991649313097614,1.0436161483629645,1,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,1.5638717070919412,-0.1615829189350795,0.5400105518112329,-0.6010234796064696,False,False,False,True,59.40847457627118
0.990531829475428,-0.43991649313097614,0.6771328748826912,1,-0.8541761503778148,1.5774538264373548,1.3782405953752133,-0.7239675244180722,1.5638717070919412,-0.17155370093607614,0.30390718367584674,-0.6010234796064696,False,False,False,False,59.406000000000006
-1.0095586736769342,-0.43991649313097614,-0.0965540357978854,1,-0.8541761503778148,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-0.31446824295036285,-0.3316912065719389,-0.6010234796064696,False,False,False,False,49.37419354838709
0.990531829475428,-0.43991649313097614,0.5956921474426305,1,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.1495749141959914,1.0892334297634156,1.6638285090871447,True,False,False,False,98.940625
0.990531829475428,-0.43991649313097614,-1.2774445836787656,0,-0.8541761503778148,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-1.1486903370337564,-0.9940874173990399,1.6638285090871447,False,False,False,False,15.1
0.990531829475428,-0.43991649313097614,1.6137012404433893,1,1.17071870896616,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,0.8471278601657574,1.804563062130219,-0.6010234796064696,False,False,False,True,87.2527397260274
-1.0095586736769342,-0.43991649313097614,-0.62591876415828,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.0020504069191315333,-0.5248385954261489,1.6638285090871447,False,False,False,False,60.727777777777774
-1.0095586736769342,2.273158691738958,1.5729808767233588,1,1.17071870896616,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,1.0498670941860242,1.9800512611463297,-0.6010234796064696,True,False,False,True,93.98541666666667
0.990531829475428,2.273158691738958,-1.2367242199587352,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,1.0216165451832002,-0.9272253098745368,-0.6010234796064696,True,False,False,False,60.550000000000004
-1.0095586736769342,-0.43991649313097614,-0.21871512695797646,1,-0.8541761503778148,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,0.046141706085686136,-0.17988839592617856,-0.6010234796064696,False,False,True,False,66.94464285714285
0.990531829475428,-0.43991649313097614,-1.2774445836787656,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.481049737066981,-0.9985022148585647,-0.6010234796064696,False,True,False,False,10.1
0.990531829475428,2.273158691738958,-1.2774445836787656,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.6484894399837535,-0.9874431472224551,-0.6010234796064696,False,False,False,False,22.625
-1.0095586736769342,-0.43991649313097614,1.6137012404433893,1,1.17071870896616,1.5774538264373548,1.3782405953752133,-0.7239675244180722,1.5638717070919412,1.1678546811978192,2.1940585679967946,-0.6010234796064696,True,False,False,True,99.33835616438355
0.990531829475428,-0.43991649313097614,-1.1145631287986442,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,0.16412929309748078,-0.8675151742344638,1.6638285090871447,True,False,False,False,52.81666666666666
-1.0095586736769342,-0.43991649313097614,0.5549717837226001,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,0.33363258711442517,0.5590824768363802,-0.6010234796064696,True,False,False,False,75.49574468085106
0.990531829475428,-0.43991649313097614,0.06632741908223598,1,1.17071870896616,-0.633932976826636,1.3782405953752133,1.3812774278843567,-0.639438641587503,1.3822264942192488,0.559501882595035,1.6638285090871447,True,False,False,False,101.40714285714286
-1.0095586736769342,-0.43991649313097614,-0.8702409464784621,1,1.17071870896616,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,1.099721004191008,-0.5194083945509333,1.6638285090871447,True,False,False,False,92.11666666666667
0.990531829475428,-0.43991649313097614,-0.9109613101984924,1,-0.8541761503778148,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-0.5055748979694671,-0.79740819057721,-0.6010234796064696,False,False,True,False,43.24545454545454
-1.0095586736769342,-0.43991649313097614,1.5322605130033284,1,1.17071870896616,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,0.14751132309581955,1.1436237344647615,-0.6010234796064696,False,False,False,True,68.62464788732395
-1.0095586736769342,-0.43991649313097614,-0.62591876415828,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.462769970065154,-0.82277120198218,-0.6010234796064696,False,True,True,False,23.23611111111111
-1.0095586736769342,-0.43991649313097614,1.247217966963116,1,1.17071870896616,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,0.5014740841312035,1.1388116052338793,-0.6010234796064696,False,False,False,True,75.96015625
-1.0095586736769342,-0.43991649313097614,-0.7888002190384014,1,1.17071870896616,1.5774538264373548,1.3782405953752133,-0.7239675244180722,1.5638717070919412,0.3801629031190768,-0.5741298090617433,-0.6010234796064696,False,False,False,False,70.10357142857143
-1.0095586736769342,-0.43991649313097614,0.6771328748826912,1,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,0.6560212051466532,0.7173088177857488,-0.6010234796064696,True,False,False,False,78.134
0.990531829475428,-0.43991649313097614,-1.2367242199587352,1,-0.8541761503778148,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-0.5155456799704636,-0.9645965703694143,-0.6010234796064696,False,False,False,False,32.333333333333336
-1.0095586736769342,-0.43991649313097614,-1.2367242199587352,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,0.5280628361338618,-0.9437808003477547,1.6638285090871447,True,False,False,False,48.050000000000004
0.990531829475428,-0.43991649313097614,0.7992939660427822,1,1.17071870896616,1.5774538264373548,-0.725562723486431,-0.7239675244180722,1.5638717070919412,0.4981504901308714,0.8546531667515656,-0.6010234796064696,False,False,False,True,79.5811320754717
-1.0095586736769342,-0.43991649313097614,1.4915401492832983,1,1.17071870896616,1.5774538264373548,-0.725562723486431,1.3812774278843567,1.5638717070919412,-0.020330173920958795,0.8706788815296407,-0.6010234796064696,False,False,False,True,60.77285714285715
-1.0095586736769342,2.273158691738958,0.43281069256250915,1,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,0.8471278601657574,0.687310269048278,-0.6010234796064696,True,False,False,False,87.24431818181819
-1.0095586736769342,-0.43991649313097614,-0.7073594915983407,1,-0.8541761503778148,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.141265929195161,-0.3776933961001872,1.6638285090871447,True,False,False,False,89.15
-1.0095586736769342,2.273158691738958,-0.30015585439803716,1,1.17071870896616,1.5774538264373548,-0.725562723486431,-0.7239675244180722,1.5638717070919412,0.1574821050968162,-0.23366062898319062,-0.6010234796064696,False,False,False,False,67.40961538461539
-1.0095586736769342,2.273158691738958,-0.9924020376385531,1,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,0.5280628361338618,-0.7278309826150992,1.6638285090871447,True,False,False,False,70.36666666666666
-1.0095586736769342,2.273158691738958,1.125056875803025,1,-0.8541761503778148,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,0.33529438411459117,0.9599681601485298,-0.6010234796064696,False,False,True,False,73.05491803278689
0.990531829475428,2.273158691738958,-0.5851984004382496,1,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,1.0199547481830342,-0.2337047769577859,1.6638285090871447,True,False,False,False,92.23947368421052
-1.0095586736769342,-0.43991649313097614,1.247217966963116,1,1.17071870896616,1.5774538264373548,-0.725562723486431,-0.7239675244180722,-0.639438641587503,1.1595456961969886,1.7788468669284871,-0.6010234796064696,True,False,True,False,98.6125
0.990531829475428,2.273158691738958,1.369379058123207,1,1.17071870896616,-0.633932976826636,1.3782405953752133,1.3812774278843567,1.5638717070919412,1.4520219682262263,2.116645094544028,-0.6010234796064696,True,False,True,False,105.61716417910448
-1.0095586736769342,-0.43991649313097614,0.06632741908223598,1,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.3231790220511994,-0.612604768921502,-0.6010234796064696,False,True,False,True,25.55142857142857
-1.0095586736769342,-0.43991649313097614,1.6137012404433893,1,1.17071870896616,-0.633932976826636,-0.725562723486431,1.3812774278843567,1.5638717070919412,1.42044782522307,2.4598293750601874,-0.6010234796064696,True,False,False,True,107.58493150684932
-1.0095586736769342,-0.43991649313097614,0.5956921474426305,1,1.17071870896616,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,1.1877962451998125,1.070669206446114,-0.6010234796064696,True,False,False,False,98.06458333333335
0.990531829475428,-0.43991649313097614,1.125056875803025,1,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,0.8354952811645946,1.398953545536378,-0.6010234796064696,True,False,False,False,89.35573770491803
0.990531829475428,-0.43991649313097614,1.6137012404433893,0,-0.8541761503778148,1.5774538264373548,1.3782405953752133,1.3812774278843567,-0.639438641587503,-0.7531826509942192,0.3002429017844411,-0.6010234796064696,False,False,False,True,40.57534246575342
-1.0095586736769342,-0.43991649313097614,-0.5851984004382496,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,1.3812774278843567,1.5638717070919412,-0.34438058895335305,-0.5848798408756862,-0.6010234796064696,False,False,True,False,50.373684210526314
-1.0095586736769342,-0.43991649313097614,-0.9516816739185228,1,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,0.9850570111795457,-0.6289615935090412,1.6638285090871447,True,False,False,False,85.725
-1.0095586736769342,-0.43991649313097614,-1.1960038562387048,1,-0.8541761503778148,-0.633932976826636,1.3782405953752133,-0.7239675244180722,1.5638717070919412,0.3502505571160864,-0.8996548997398044,-0.6010234796064696,False,False,False,False,61.025
0.990531829475428,-0.43991649313097614,0.5956921474426305,1,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,0.46989994112804756,0.6041354849108307,-0.6010234796064696,True,False,True,False,76.04895833333333
-1.0095586736769342,-0.43991649313097614,-0.055833672077855064,1,-0.8541761503778148,-0.633932976826636,1.3782405953752133,1.3812774278843567,1.5638717070919412,0.47987072312904416,0.09504311586572828,-0.6010234796064696,False,False,False,True,78.0375
-1.0095586736769342,-0.43991649313097614,0.7178532386027215,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4827115340671475,-0.5964466102196411,-0.6010234796064696,False,True,False,True,18.25294117647059
0.990531829475428,-0.43991649313097614,-0.9109613101984924,1,-0.8541761503778148,1.5774538264373548,-0.725562723486431,1.3812774278843567,-0.639438641587503,0.5014740841312035,-0.6156730531558716,-0.6010234796064696,True,False,False,False,80.66818181818182
0.990531829475428,-0.43991649313097614,-1.2774445836787656,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,1.5638717070919412,-0.5221928679711283,-0.9857655241878356,-0.6010234796064696,False,False,False,False,24.525
-1.0095586736769342,-0.43991649313097614,0.7992939660427822,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4744025490663168,-0.5259202208037324,-0.6010234796064696,False,True,True,False,20.578301886792456
0.990531829475428,2.273158691738958,1.2879383306831464,1,1.17071870896616,1.5774538264373548,-0.725562723486431,1.3812774278843567,1.5638717070919412,1.5567151792366918,2.1266446107898513,-0.6010234796064696,True,False,False,True,109.21538461538462
0.990531829475428,-0.43991649313097614,1.2064976032430856,1,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.3464441800535252,-0.3784880596429018,-0.6010234796064696,False,True,False,True,22.61269841269841
-1.0095586736769342,-0.43991649313097614,-1.1960038562387048,1,-0.8541761503778148,1.5774538264373548,-0.725562723486431,-0.7239675244180722,1.5638717070919412,-0.00869759491979612,-0.9291015987948348,-0.6010234796064696,False,False,False,False,44.35
-1.0095586736769342,2.273158691738958,0.9621754209229036,1,1.17071870896616,1.5774538264373548,1.3782405953752133,1.3812774278843567,-0.639438641587503,1.5201556452330371,1.7030447945484464,-0.6010234796064696,True,False,True,False,107.71052631578948
-1.0095586736769342,-0.43991649313097614,0.5549717837226001,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.3028356639492,0.1796527091775211,-0.6010234796064696,False,False,True,False,57.2095744680851
-1.0095586736769342,-0.43991649313097614,-0.9924020376385531,1,-0.8541761503778148,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-0.33607160395252245,-0.7945164982412213,-0.6010234796064696,False,False,False,False,53.583333333333336
0.990531829475428,2.273158691738958,-0.0965540357978854,1,-0.8541761503778148,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,0.3319707901142591,-0.07532391809733362,-0.6010234796064696,False,False,False,False,68.10645161290323
-1.0095586736769342,-0.43991649313097614,0.5142514200025698,1,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.2916048790480432,-0.4703158468010176,-0.6010234796064696,False,True,True,False,26.44782608695652
-1.0095586736769342,-0.43991649313097614,-1.2774445836787656,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,0.48485611412954227,-0.9723886878854755,1.6638285090871447,True,False,False,False,39.675
-1.0095586736769342,-0.43991649313097614,-0.8702409464784621,0,-0.8541761503778148,1.5774538264373548,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.47233895796614456,-0.7578295313525703,-0.6010234796064696,False,False,False,False,47.112500000000004
-1.0095586736769342,-0.43991649313097614,-1.0331224013585834,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,0.34526516611558833,-0.7880488199630175,1.6638285090871447,True,False,False,False,62.1125
-1.0095586736769342,-0.43991649313097614,0.3920903288424788,1,-0.8541761503778148,-0.633932976826636,1.3782405953752133,1.3812774278843567,1.5638717070919412,1.2974748472107767,0.9030834948825526,-0.6010234796064696,True,False,False,False,100.63953488372093
-1.0095586736769342,-0.43991649313097614,0.6771328748826912,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4827115340671475,-0.5777057950039584,-0.6010234796064696,False,True,False,True,19.467
0.990531829475428,-0.43991649313097614,-0.9516816739185228,1,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.1479131171958254,-0.6018105891329637,-0.6010234796064696,True,False,False,False,91.875
-1.0095586736769342,-0.43991649313097614,0.10704778280226633,1,-0.8541761503778148,1.5774538264373548,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.08680205392760396,-0.029343802556382977,-0.6010234796064696,False,False,True,False,61.540277777777774
-1.0095586736769342,-0.43991649313097614,0.6364125111626608,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4660935640654862,-0.5407760142550334,-0.6010234796064696,False,True,False,True,21.571428571428573
-1.0095586736769342,-0.43991649313097614,0.5549717837226001,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4893587220678117,-0.5981242332542606,-0.6010234796064696,False,True,False,True,19.72553191489362
0.990531829475428,-0.43991649313097614,-0.13727439951791576,0,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.0307027500219619,-0.5618566721242643,-0.6010234796064696,False,False,False,False,33.641666666666666
0.990531829475428,-0.43991649313097614,-0.0965540357978854,1,-0.8541761503778148,-0.633932976826636,1.3782405953752133,1.3812774278843567,-0.639438641587503,0.574593152138513,0.12727113732025933,-0.6010234796064696,True,False,False,False,82.90967741935484
0.990531829475428,2.273158691738958,-1.2774445836787656,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,1.5638717070919412,0.3303089931140931,-0.9744415687041545,-0.6010234796064696,True,False,False,False,37.35
0.990531829475428,-0.43991649313097614,1.369379058123207,1,1.17071870896616,1.5774538264373548,-0.725562723486431,1.3812774278843567,1.5638717070919412,0.6394032351449919,1.5153055325821543,-0.6010234796064696,False,False,False,True,85.28731343283582
-1.0095586736769342,-0.43991649313097614,1.3286586944031769,1,1.17071870896616,1.5774538264373548,1.3782405953752133,1.3812774278843567,-0.639438641587503,1.5384354122348645,2.130176448757471,-0.6010234796064696,True,False,False,False,107.68181818181819
0.990531829475428,-0.43991649313097614,1.6137012404433893,1,1.17071870896616,-0.633932976826636,1.3782405953752133,1.3812774278843567,-0.639438641587503,1.2010906212011416,2.2855993933200414,-0.6010234796064696,True,False,False,True,102.17876712328767
-1.0095586736769342,-0.43991649313097614,-0.8295205827584317,1,1.17071870896616,1.5774538264373548,-0.725562723486431,-0.7239675244180722,-0.639438641587503,0.47156173812821356,-0.5980138633177725,1.6638285090871447,True,False,False,False,71.33461538461539
0.990531829475428,-0.43991649313097614,1.5729808767233588,1,1.17071870896616,1.5774538264373548,1.3782405953752133,-0.7239675244180722,1.5638717070919412,0.06940686408801149,1.0890347638777371,-0.6010234796064696,False,False,True,False,65.95416666666667
0.990531829475428,-0.43991649313097614,-1.1145631287986442,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4527991880641573,-0.957157636650115,1.6638285090871447,False,True,False,False,18.974999999999998
0.990531829475428,-0.43991649313097614,0.7992939660427822,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.4544609850643233,-0.5186137310082188,-0.6010234796064696,False,True,False,True,20.89056603773585
-1.0095586736769342,2.273158691738958,-0.30015585439803716,1,-0.8541761503778148,-0.633932976826636,1.3782405953752133,1.3812774278843567,-0.639438641587503,1.1213243651931677,0.10268071547070626,1.6638285090871447,True,False,False,False,96.71153846153847
0.990531829475428,-0.43991649313097614,-1.2774445836787656,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.481049737066981,-0.9985022148585647,-0.6010234796064696,False,True,False,False,10.1
-1.0095586736769342,-0.43991649313097614,-1.2774445836787656,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.505976692069473,-0.9988333246680291,-0.6010234796064696,False,True,False,False,9.725
0.990531829475428,-0.43991649313097614,0.22920887396235737,1,1.17071870896616,-0.633932976826636,-0.725562723486431,1.3812774278843567,1.5638717070919412,1.0049985751815391,0.5843792662794571,-0.6010234796064696,True,False,True,False,92.45128205128205
-1.0095586736769342,2.273158691738958,1.369379058123207,0,-0.8541761503778148,-0.633932976826636,1.3782405953752133,1.3812774278843567,-0.639438641587503,-0.6385186579827569,0.3290494552078404,-0.6010234796064696,False,False,True,False,45.18283582089552
0.990531829475428,-0.43991649313097614,1.4508197855632678,1,1.17071870896616,-0.633932976826636,1.3782405953752133,1.3812774278843567,1.5638717070919412,1.503537675231376,2.3530574985015806,1.6638285090871447,True,False,False,True,110.31666666666668
0.990531829475428,-0.43991649313097614,-1.1145631287986442,0,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.3447823830533592,-0.9631838351823664,-0.6010234796064696,False,False,False,False,16.7
-1.0095586736769342,-0.43991649313097614,1.6137012404433893,1,1.17071870896616,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.3091074262119398,2.216728552951454,-0.6010234796064696,True,False,True,False,100.04178082191781
-1.0095586736769342,-0.43991649313097614,-0.015113308357824713,0,-0.8541761503778148,1.5774538264373548,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.150352134033923,-0.5978814193939866,-0.6010234796064696,False,False,True,False,28.11060606060606
0.990531829475428,-0.43991649313097614,0.43281069256250915,1,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,0.9833952141793793,0.7237544220766552,-0.6010234796064696,True,False,True,False,89.12045454545455
0.990531829475428,-0.43991649313097614,1.6137012404433893,1,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-1.5076384890696393,-0.4055728420570864,-0.6010234796064696,False,True,False,True,18.674657534246574
0.990531829475428,-0.43991649313097614,0.9214550572028734,1,1.17071870896616,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.0631614701873533,1.3054481353436427,1.6638285090871447,True,False,False,False,93.55178571428571
-1.0095586736769342,-0.43991649313097614,0.7992939660427822,1,-0.8541761503778148,1.5774538264373548,-0.725562723486431,1.3812774278843567,1.5638717070919412,-0.22639300194155818,0.33567165139712757,-0.6010234796064696,False,False,True,False,57.40094339622642
-1.0095586736769342,-0.43991649313097614,0.43281069256250915,1,-0.8541761503778148,-0.633932976826636,1.3782405953752133,1.3812774278843567,-0.639438641587503,0.893658176170409,0.7382349577438965,-0.6010234796064696,True,False,False,False,89.86590909090908
-1.0095586736769342,2.273158691738958,0.18848851024232702,1,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,0.39013368512007346,0.2588100276268009,1.6638285090871447,True,False,False,False,75.47763157894737
